name,count,year,month
Tesla,3573,2014,10
Tazzari,2,2014,10
Smart,10,2014,10
Nissan,7871,2014,10
Renault,1319,2014,10
Citroen,2327,2014,10
Volkswagen,17715,2014,10
Mitsubishi,4570,2014,10
Peugeot,5522,2014,10
Lexus,598,2014,10
BMW,8088,2014,10
Fiat,329,2014,10
Toyota,13696,2014,10
MINI,786,2014,10
Ford,6577,2014,10
Kia,3607,2014,10
Skoda,6200,2014,10
Volvo,8303,2014,10
Suzuki,2505,2014,10
Alfa Romeo,80,2014,10
Dacia,120,2014,10
Hyundai,1979,2014,10
Opel,2574,2014,10
Audi,5957,2014,10
Mazda,5276,2014,10
Honda,1806,2014,10
Chevrolet,358,2014,10
Subaru,2054,2014,10
Jeep,167,2014,10
Jaguar,43,2014,10
Morgan,2,2014,10
Porsche,337,2014,10
Land Rover,466,2014,10
Nilsson,9,2014,10
Iveco,1,2014,10
Ssangyong,2,2014,10
Cadillac,2,2014,10
Tesla,2623,2016,10
Smart,53,2016,10
Renault,2523,2016,10
Nissan,6957,2016,10
Mitsubishi,5745,2016,10
Volkswagen,22217,2016,10
BMW,9568,2016,10
Kia,3543,2016,10
Citroen,1576,2016,10
Mercedes-Benz,7529,2016,10
Toyota,14840,2016,10
Peugeot,4101,2016,10
Fiat,101,2016,10
Audi,6181,2016,10
DS,192,2016,10
Lexus,992,2016,10
Hyundai,1917,2016,10
Volvo,6788,2016,10
Alfa Romeo,36,2016,10
Dacia,194,2016,10
Skoda,6583,2016,10
Ssangyong,64,2016,10
Ford,6868,2016,10
Suzuki,2450,2016,10
Honda,1606,2016,10
Jaguar,288,2016,10
Mazda,5642,2016,10
Morgan,2,2016,10
Jeep,61,2016,10
Subaru,1985,2016,10
Land Rover,348,2016,10
Porsche,360,2016,10
Maserati,3,2016,10
Cadillac,1,2016,10
Ford USA,41,2016,10
Ferrari,2,2016,10
Bentley,3,2016,10
Aston Martin,3,2016,10
Tesla,2793,2016,11
Smart,55,2016,11
Renault,2725,2016,11
Mitsubishi,6217,2016,11
Nissan,7528,2016,11
Volkswagen,24319,2016,11
BMW,11231,2016,11
Kia,3886,2016,11
Mercedes-Benz,8333,2016,11
Citroen,1736,2016,11
Toyota,16215,2016,11
Peugeot,4528,2016,11
Audi,6826,2016,11
DS,194,2016,11
Lexus,1081,2016,11
Alfa Romeo,40,2016,11
Volvo,7542,2016,11
fVlINl,789,2016,11
Dacia,225,2016,11
Skoda,7248,2016,11
Opel,3336,2016,11
Ford,7558,2016,11
Ssangyong,77,2016,11
Honda,1715,2016,11
Jaguar,321,2016,11
Mazda,6062,2016,11
Morgan,2,2016,11
Jeep,84,2016,11
Land Rover,380,2016,11
Subaru,2264,2016,11
Porsche,389,2016,11
Maserati,3,2016,11
Ford USA,41,2016,11
Ferrari,2,2016,11
Bentley,3,2016,11
Lamborghini,1,2016,11
Aston Martin,3,2016,11
Tesla,4042,2014,12
Tazzari,2,2014,12
Smart,10,2014,12
Nissan,9192,2014,12
Renault,1633,2014,12
Citroen,2750,2014,12
Volkswagen,21651,2014,12
Mitsubishi,5238,2014,12
Peugeot,6555,2014,12
Lexus,792,2014,12
BMW,9602,2014,12
Toyota,15992,2014,12
Kia,4409,2014,12
MINI,940,2014,12
Ford,7819,2014,12
Volvo,11325,2014,12
Suzuki,2848,2014,12
Alfa Romeo,83,2014,12
Dacia,153,2014,12
Hyundai,2243,2014,12
Audi,7077,2014,12
Opel,2947,2014,12
Mercedes-Benz,6575,2014,12
Chevrolet,425,2014,12
Subaru,2478,2014,12
Jeep,208,2014,12
Jaguar,49,2014,12
Morgan,2,2014,12
Porsche,417,2014,12
Land Rover,578,2014,12
Nilsson,9,2014,12
Iveco,1,2014,12
Ssangyong,2,2014,12
Cadillac,2,2014,12
Smart,56,2016,12
Renault,2949,2016,12
Nissan,8061,2016,12
Mitsubishi,6661,2016,12
BMW,12097,2016,12
Volkswagen,26556,2016,12
Kia,4213,2016,12
Hyundai,2740,2016,12
Mercedes-Benz,8975,2016,12
Citroen,1855,2016,12
Toyota,17453,2016,12
Peugeot,4798,2016,12
Audi,7653,2016,12
Fiat,145,2016,12
DS,200,2016,12
MINI,857,2016,12
Alfa Romeo,43,2016,12
Volvo,8777,2016,12
Dacia,305,2016,12
Ford,8285,2016,12
Skoda,7774,2016,12
Opel,3708,2016,12
Suzuki,2990,2016,12
Ssangyong,82,2016,12
Honda,1832,2016,12
Jaguar,359,2016,12
Mazda,6603,2016,12
Morgan,2,2016,12
Jeep,123,2016,12
Land Rover,444,2016,12
Subaru,2772,2016,12
Maserati,8,2016,12
Cadillac,1,2016,12
Ford USA,41,2016,12
Ferrari,2,2016,12
Bentley,3,2016,12
Aston Martin,3,2016,12
Tesla,71,2015,1
Renault,127,2015,1
Volkswagen,2057,2015,1
Mitsubishi,502,2015,1
Nissan,848,2015,1
Peugeot,373,2015,1
Kia,315,2015,1
Fiat,15,2015,1
BMW,649,2015,1
Toyota,1372,2015,1
Lexus,137,2015,1
MINI,62,2015,1
Audi,302,2015,1
Hyundai,283,2015,1
Alfa Romeo,9,2015,1
Ford,593,2015,1
Suzuki,284,2015,1
Opel,273,2015,1
Skoda,473,2015,1
Mercedes-Benz,543,2015,1
Dacia,13,2015,1
Mazda,393,2015,1
Jeep,25,2015,1
Jaguar,8,2015,1
Subaru,95,2015,1
Porsche,28,2015,1
Land Rover,32,2015,1
Tesla,105,2016,1
Renault,250,2016,1
Smart,6,2016,1
Volkswagen,1743,2016,1
Nissan,673,2016,1
Mitsubishi,199,2016,1
Citroen,182,2016,1
BMW,1089,2016,1
Kia,216,2016,1
Peugeot,437,2016,1
Toyota,1106,2016,1
Audi,559,2016,1
Volvo,643,2016,1
DS,12,2016,1
Lexus,147,2016,1
MINI,67,2016,1
Ssangyong,8,2016,1
Fiat,5,2016,1
Opel,237,2016,1
Ford,746,2016,1
Skoda,528,2016,1
Hyundai,147,2016,1
Honda,135,2016,1
Porsche,60,2016,1
Dacia,1,2016,1
Jeep,4,2016,1
Mazda,621,2016,1
Jaguar,19,2016,1
Subaru,32,2016,1
Land Rover,35,2016,1
Ford USA,6,2016,1
Tesla,215,2018,1
Smart,14,2018,1
Renault,354,2018,1
BMW,1123,2018,1
Kia,383,2018,1
Hyundai,338,2018,1
MINI,69,2018,1
Volkswagen,1380,2018,1
Volvo,645,2018,1
Toyota,1153,2018,1
Nissan,223,2018,1
Audi,264,2018,1
Mercedes-Benz,305,2018,1
Opel,212,2018,1
Seat,13,2018,1
Citroen,168,2018,1
Peugeot,475,2018,1
Porsche,42,2018,1
Suzuki,289,2018,1
Lexus,42,2018,1
Ford,515,2018,1
Dacia,11,2018,1
Honda,68,2018,1
DS,2,2018,1
Skoda,397,2018,1
Ssangyong,8,2018,1
Mazda,237,2018,1
Subaru,70,2018,1
Jaguar,10,2018,1
Alfa Romeo,7,2018,1
Jeep,3,2018,1
Land Rover,38,2018,1
Maserati,1,2018,1
Tesla,218,2016,2
Smart,17,2016,2
Renault,361,2016,2
Mitsubishi,806,2016,2
Volkswagen,3787,2016,2
Citroen,346,2016,2
Kia,605,2016,2
BMW,1988,2016,2
Peugeot,865,2016,2
Audi,1090,2016,2
Toyota,2480,2016,2
Mercedes-Benz,1283,2016,2
DS,26,2016,2
Fiat,10,2016,2
Volvo,1375,2016,2
Lexus,242,2016,2
Alfa Romeo,2,2016,2
Ssangyong,16,2016,2
Dacia,22,2016,2
Suzuki,580,2016,2
Skoda,1281,2016,2
Ford,1499,2016,2
Honda,286,2016,2
Hyundai,268,2016,2
Mazda,1272,2016,2
Jeep,8,2016,2
Land Rover,75,2016,2
Ford USA,7,2016,2
Tesla,296,2018,2
Smart,25,2018,2
Renault,470,2018,2
Kia,717,2018,2
Hyundai,615,2018,2
BMW,2098,2018,2
Mitsubishi,400,2018,2
Volkswagen,2647,2018,2
MINI,142,2018,2
Volvo,1756,2018,2
Toyota,2239,2018,2
Mercedes-Benz,826,2018,2
Audi,608,2018,2
Peugeot,925,2018,2
Citroen,283,2018,2
Fiat,9,2018,2
Suzuki,483,2018,2
Opel,436,2018,2
Seat,29,2018,2
Lexus,95,2018,2
Ford,944,2018,2
Dacia,52,2018,2
Honda,152,2018,2
DS,2,2018,2
Skoda,1024,2018,2
Porsche,105,2018,2
Ssangyong,11,2018,2
Mazda,543,2018,2
Jaguar,35,2018,2
Subaru,191,2018,2
Jeep,4,2018,2
Alfa Romeo,19,2018,2
Land Rover,64,2018,2
Maserati,1,2018,2
Tesla,705,2016,3
Smart,23,2016,3
Renault,814,2016,3
Nissan,2620,2016,3
Mitsubishi,1631,2016,3
Volkswagen,6022,2016,3
Kia,972,2016,3
Citroen,501,2016,3
BMW,2921,2016,3
Peugeot,1270,2016,3
Audi,1633,2016,3
Fiat,27,2016,3
Mercedes-Benz,2095,2016,3
DS,63,2016,3
Lexus,316,2016,3
Volvo,2062,2016,3
Alfa Romeo,5,2016,3
MINI,172,2016,3
Opel,790,2016,3
Dacia,46,2016,3
Ssangyong,21,2016,3
Skoda,1943,2016,3
Suzuki,872,2016,3
Hyundai,427,2016,3
Honda,468,2016,3
Jaguar,43,2016,3
Mazda,1822,2016,3
Porsche,124,2016,3
Jeep,16,2016,3
Subaru,300,2016,3
Land Rover,108,2016,3
Aston Martin,2,2016,3
Smart,40,2018,3
Nissan,3464,2018,3
Mitsubishi,975,2018,3
Volkswagen,4e3,2018,3
Volvo,2995,2018,3
Suzuki,664,2018,3
Lexus,179,2018,3
DS,6,2018,3
Ssangyong,17,2018,3
Alfa Romeo,46,2018,3
Jeep,18,2018,3
Cadillac,1,2018,3
Lamborghini,2,2018,3
Nissan,3515,2014,4
Citroen,789,2014,4
Smart,4,2014,4
Renault,517,2014,4
Peugeot,2290,2014,4
BMW,3777,2014,4
Volkswagen,6354,2014,4
Toyota,5515,2014,4
Skoda,2302,2014,4
MINI,285,2014,4
Ford,2627,2014,4
Kia,1262,2014,4
Volvo,3108,2014,4
Dacia,52,2014,4
Mazda,1927,2014,4
Hyundai,823,2014,4
Alfa Romeo,26,2014,4
Audi,2450,2014,4
Opel,1117,2014,4
Chevrolet,181,2014,4
MercedesBenz,2087,2014,4
Honda,690,2014,4
Subaru,836,2014,4
Jaguar,22,2014,4
Land Rover,282,2014,4
Nilsson,4,2014,4
Jeep,25,2014,4
Ford USA,1,2014,4
Tesla,801,2016,4
Smart,34,2016,4
Renault,1139,2016,4
Nissan,3402,2016,4
Mitsubishi,2261,2016,4
Volkswagen,9039,2016,4
Kia,1348,2016,4
BMW,3973,2016,4
Citroen,647,2016,4
Peugeot,1753,2016,4
Toyota,5449,2016,4
Audi,2318,2016,4
Fiat,41,2016,4
Mercedes-Benz,2751,2016,4
DS,112,2016,4
Lexus,387,2016,4
Alfa Romeo,8,2016,4
Volvo,2810,2016,4
MINI,225,2016,4
Dacia,74,2016,4
Ssangyong,27,2016,4
Opel,1142,2016,4
Hyundai,639,2016,4
Ford,2923,2016,4
Skoda,2728,2016,4
Suzuki,1124,2016,4
Honda,654,2016,4
Mazda,2386,2016,4
Jeep,20,2016,4
Porsche,173,2016,4
Subaru,579,2016,4
Land Rover,140,2016,4
Ford USA,15,2016,4
Aston Martin,2,2016,4
Tesla,2415,2018,4
Chevrolet,5,2018,4
Kia,1530,2018,4
Hyundai,1316,2018,4
BMW,4238,2018,4
Mitsubishi,1263,2018,4
Volkswagen,5969,2018,4
Volvo,4296,2018,4
MINI,319,2018,4
Toyota,4707,2018,4
Audi,1613,2018,4
Opel,999,2018,4
Fiat,23,2018,4
Peugeot,1868,2018,4
Citroen,675,2018,4
Suzuki,860,2018,4
Lexus,247,2018,4
Ford,2071,2018,4
Seat,46,2018,4
DS,15,2018,4
Honda,356,2018,4
Skoda,2418,2018,4
Ssangyong,18,2018,4
Porsche,220,2018,4
Mazda,1251,2018,4
Jaguar,90,2018,4
Alfa Romeo,65,2018,4
Subaru,597,2018,4
Land Rover,117,2018,4
Iveco,1,2018,4
Maserati,7,2018,4
Ferrari,1,2018,4
Cadillac,1,2018,4
Aston Martin,2,2018,4
Lamborghini,2,2018,4
Tesla,2600,2014,5
Nissan,4281,2014,5
Smart,5,2014,5
Citroen,1077,2014,5
Mitsubishi,2338,2014,5
Peugeot,2764,2014,5
Renault,633,2014,5
Volkswagen,8070,2014,5
Lexus,248,2014,5
Fiat,184,2014,5
Toyota,6973,2014,5
Skoda,2994,2014,5
MINI,357,2014,5
Ford,3253,2014,5
Kia,1688,2014,5
Suzuki,1394,2014,5
Volvo,3967,2014,5
Dacia,70,2014,5
Hyundai,1093,2014,5
Alfa Romeo,34,2014,5
Mazda,2502,2014,5
Opel,1392,2014,5
Honda,925,2014,5
Chevrolet,210,2014,5
Subaru,995,2014,5
Morgan,1,2014,5
Porsche,160,2014,5
Nilsson,9,2014,5
Tesla,957,2016,5
Smart,40,2016,5
Renault,1299,2016,5
Nissan,3994,2016,5
lvlitsubishi,2920,2016,5
Volkswagen,11256,2016,5
BlVlW,4805,2016,5
Citroen,802,2016,5
Kia,1697,2016,5
Toyota,7136,2016,5
Peugeot,2157,2016,5
lVlercedes-Benz,3620,2016,5
Audi,2858,2016,5
Fiat,48,2016,5
DS,131,2016,5
Lexus,460,2016,5
Volvo,3429,2016,5
lvllNl,305,2016,5
Hyundai,876,2016,5
Dacia,92,2016,5
Opel,1539,2016,5
Ssangyong,28,2016,5
Ford,3668,2016,5
Skoda,3450,2016,5
Suzuki,1356,2016,5
Honda,812,2016,5
Jaguar,99,2016,5
lV'lazda,2951,2016,5
lVlorgan,1,2016,5
Jeep,26,2016,5
Porsche,215,2016,5
Subaru,797,2016,5
Land Rover,178,2016,5
Ford USA,21,2016,5
Cadillac,1,2016,5
Ferrari,1,2016,5
Aston lvlartin,2,2016,5
Tesla,2934,2018,5
Smart,77,2018,5
Chevrolet,7,2018,5
Nissan,5437,2018,5
Renault,1445,2018,5
LEVC,1,2018,5
Hyundai,1609,2018,5
Kia,1966,2018,5
BMW,5223,2018,5
Mitsubishi,1669,2018,5
Volkswagen,7898,2018,5
Volvo,5141,2018,5
MINI,376,2018,5
Toyota,6346,2018,5
Audi,2220,2018,5
Opel,1343,2018,5
Citroen,825,2018,5
Fiat,27,2018,5
Peuge ot,2424,2018,5
Suzuki,1097,2018,5
Lexus,322,2018,5
Ford,2609,2018,5
Dacia,136,2018,5
Seat,79,2018,5
DS,29,2018,5
Honda,426,2018,5
Ssangyong,20,2018,5
Jaguar,119,2018,5
Porsche,269,2018,5
Mazda,1645,2018,5
Alfa Romeo,97,2018,5
Subaru,707,2018,5
Jeep,37,2018,5
Land Rover,148,2018,5
Nilsson,2,2018,5
Iveco,1,2018,5
Maserati,9,2018,5
McLaren,1,2018,5
Ferrari,1,2018,5
Aston Martin,3,2018,5
Lamborghini,2,2018,5
Tesla,3136,2014,6
Nissan,4868,2014,6
Smart,6,2014,6
Citroen,1380,2014,6
Mitsubishi,2737,2014,6
Renault,753,2014,6
Volkswagen,9688,2014,6
Peugeot,3279,2014,6
Lexus,287,2014,6
BMW,5154,2014,6
Fiat,219,2014,6
Toyota,8279,2014,6
Skoda,3571,2014,6
Ford,4040,2014,6
MINI,435,2014,6
Suzuki,1561,2014,6
Volvo,4819,2014,6
Kia,2063,2014,6
Dacia,80,2014,6
Hyundai,1316,2014,6
Alfa Romeo,38,2014,6
Mazda,2993,2014,6
Opel,1633,2014,6
Honda,1154,2014,6
Chevrolet,239,2014,6
Mercedes-Benz,3091,2014,6
Subaru,1142,2014,6
Jaguar,28,2014,6
Jeep,77,2014,6
Land Rover,350,2014,6
Porsche,209,2014,6
Nilsson,9,2014,6
Tesla,1248,2016,6
Smart,45,2016,6
Renault,1789,2016,6
Nissan,4634,2016,6
Mitsubishi,3618,2016,6
Volkswagen,13543,2016,6
Kia,2070,2016,6
BMW,5613,2016,6
Toyota,8739,2016,6
Mercedes-Benz,4437,2016,6
Peugeot,2557,2016,6
Audi,3409,2016,6
Fiat,53,2016,6
DS,149,2016,6
Lexus,534,2016,6
Volvo,4195,2016,6
MINI,432,2016,6
Dacia,119,2016,6
Hyundai,1075,2016,6
Opel,1928,2016,6
Ssangyong,33,2016,6
Skoda,4171,2016,6
Ford,4513,2016,6
Honda,1001,2016,6
Jaguar,145,2016,6
Mazda,3562,2016,6
Jeep,30,2016,6
Subaru,1072,2016,6
Porsche,255,2016,6
Land Rover,228,2016,6
Cadillac,1,2016,6
Ford USA,30,2016,6
Bentley,1,2016,6
Aston Martin,3,2016,6
Tesla,4046,2018,6
Chevrolet,13,2018,6
Nissan,6783,2018,6
Renault,1757,2018,6
Kia,2356,2018,6
BMW,6677,2018,6
Mitsubishi,2345,2018,6
Chrysler,1,2018,6
Volkswagen,10136,2018,6
Volvo,6181,2018,6
MINI,480,2018,6
Toyota,7907,2018,6
Mercedes-Benz,4039,2018,6
Audi,2804,2018,6
Opel,1723,2018,6
Fiat,40,2018,6
Peugeot,2935,2018,6
Suzuki,1386,2018,6
Ford,3152,2018,6
Dacia,168,2018,6
DS,39,2018,6
Honda,496,2018,6
Skoda,3803,2018,6
SsangYong,23,2018,6
Jaguar,144,2018,6
Mazda,2023,2018,6
Alfa Romeo,171,2018,6
Land Rover,181,2018,6
Subaru,858,2018,6
Jeep,48,2018,6
Nilsson,2,2018,6
Iveco,1,2018,6
Maserati,10,2018,6
Alpina,1,2018,6
McLaren,1,2018,6
Ferrari,1,2018,6
Aston Martin,4,2018,6
Cadillac,1,2018,6
Lamborghini,2,2018,6
Tesla,3250,2014,7
Tazzari,2,2014,7
Nissan,5545,2014,7
Smart,7,2014,7
Citroen,1575,2014,7
Renault,883,2014,7
Mitsubishi,3175,2014,7
Volkswagen,11883,2014,7
Lexus,330,2014,7
BMW,5824,2014,7
Fiat,248,2014,7
Toyota,9549,2014,7
Ford,4685,2014,7
MINI,514,2014,7
Skoda,4203,2014,7
Volvo,5749,2014,7
Suzuki,1780,2014,7
Kia,2460,2014,7
Dacia,94,2014,7
Alfa Romeo,50,2014,7
Hyundai,1475,2014,7
Audi,4328,2014,7
Mazda,3558,2014,7
Opel,1872,2014,7
Chevrolet,276,2014,7
Honda,1292,2014,7
Mercedes-Benz,3630,2014,7
Subaru,1319,2014,7
Jeep,106,2014,7
Morgan,1,2014,7
Porsche,243,2014,7
Land Rover,379,2014,7
Nilsson,9,2014,7
Tesla,1314,2016,7
Smart,46,2016,7
Renault,1917,2016,7
Nissan,5224,2016,7
Mitsubishi,4259,2016,7
Volkswagen,15614,2016,7
Kia,2409,2016,7
Citroen,1094,2016,7
BMW,6249,2016,7
Toyota,9866,2016,7
Mercedes-Benz,5043,2016,7
Peugeot,2871,2016,7
Audi,4096,2016,7
Fiat,56,2016,7
DS,169,2016,7
Lexus,623,2016,7
Volvo,4830,2016,7
MINI,529,2016,7
Dacia,127,2016,7
Opel,2239,2016,7
Alfa Romeo,12,2016,7
Skoda,4773,2016,7
Hyundai,1304,2016,7
Ssangyong,42,2016,7
Suzuki,1754,2016,7
Jaguar,168,2016,7
Mazda,4051,2016,7
Morgan,2,2016,7
Jeep,38,2016,7
Subaru,1273,2016,7
Land Rover,252,2016,7
Porsche,282,2016,7
Ford USA,37,2016,7
Maserati,1,2016,7
Ferrari,2,2016,7
Bentley,2,2016,7
Aston Martin,3,2016,7
Tesla,1652,2016,8
Smart,47,2016,8
Renault,2051,2016,8
Nissan,5851,2016,8
Mitsubishi,4758,2016,8
Volkswagen,17973,2016,8
Kia,2810,2016,8
BMW,7280,2016,8
Citroen,1256,2016,8
Mercedes-Benz,5922,2016,8
Toyota,11690,2016,8
Peugeot,3332,2016,8
Fiat,75,2016,8
Audi,4890,2016,8
DS,179,2016,8
Lexus,765,2016,8
Volvo,5293,2016,8
MINI,607,2016,8
Dacia,167,2016,8
Opel,2521,2016,8
Hyundai,1469,2016,8
Skoda,5302,2016,8
Ssangyong,50,2016,8
Alfa Romeo,18,2016,8
Ford,5641,2016,8
Suzuki,1983,2016,8
Honda,1347,2016,8
Jaguar,210,2016,8
Mazda,4569,2016,8
Morgan,2,2016,8
Jeep,51,2016,8
Porsche,320,2016,8
Land Rover,287,2016,8
Ford USA,37,2016,8
Maserati,3,2016,8
Cadillac,1,2016,8
Ferrari,2,2016,8
Bentley,3,2016,8
Aston Martin,3,2016,8
Tesla,3537,2014,9
Tazzari,2,2014,9
Nissan,7004,2014,9
Citroen,1980,2014,9
Renault,1124,2014,9
Volkswagen,15655,2014,9
Mitsubishi,4118,2014,9
Peugeot,4921,2014,9
Lexus,475,2014,9
Fiat,303,2014,9
Toyota,12245,2014,9
Ford,5886,2014,9
MINI,694,2014,9
Kia,3199,2014,9
Volvo,7264,2014,9
Suzuki,2232,2014,9
Alfa Romeo,73,2014,9
Dacia,109,2014,9
Hyundai,1829,2014,9
Opel,2316,2014,9
Mercedes-Benz,4563,2014,9
Honda,1625,2014,9
Chevrolet,343,2014,9
Subaru,1792,2014,9
Jeep,148,2014,9
Jaguar,40,2014,9
Morgan,2,2014,9
Porsche,295,2014,9
Nilsson,9,2014,9
Tesla,2500,2016,9
Smart,51,2016,9
Renault,2307,2016,9
Nissan,6311,2016,9
Mitsubishi,5319,2016,9
Volkswagen,20057,2016,9
BMW,8473,2016,9
Kia,3228,2016,9
Mercedes-Benz,6811,2016,9
Citroen,1405,2016,9
Peugeot,3686,2016,9
Audi,5578,2016,9
DS,183,2016,9
Lexus,906,2016,9
Volvo,6056,2016,9
MINI,655,2016,9
Alfa Romeo,33,2016,9
Hyundai,1696,2016,9
Dacia,180,2016,9
Opel,2770,2016,9
Skoda,5955,2016,9
Ford,6336,2016,9
Ssangyong,59,2016,9
Suzuki,2224,2016,9
Honda,1495,2016,9
Jaguar,254,2016,9
Mazda,5118,2016,9
Morgan,2,2016,9
Jeep,56,2016,9
Subaru,1768,2016,9
Land Rover,332,2016,9
Porsche,346,2016,9
Maserati,3,2016,9
Cadillac,1,2016,9
Ford USA,39,2016,9
Ferrari,2,2016,9
Bentley,3,2016,9
Aston Martin,3,2016,9
Tesla,5009,2017,10
Smart,94,2017,10
Renault,2701,2017,10
Hyundai,3091,2017,10
Mitsubishi,3960,2017,10
Nissan,5767,2017,10
BMW,10786,2017,10
Volkswagen,19803,2017,10
Kia,3726,2017,10
Mercedes-Benz,8959,2017,10
MINI,769,2017,10
Opel,3241,2017,10
Toyota,15281,2017,10
Audi,6138,2017,10
Volvo,8873,2017,10
Citroen,1798,2017,10
Peugeot,4397,2017,10
Fiat,126,2017,10
DS,91,2017,10
Lexus,824,2017,10
Suzuki,2766,2017,10
Dacia,94,2017,10
Ford,5524,2017,10
Ssangyong,40,2017,10
Honda,1083,2017,10
Skoda,7436,2017,10
Porsche,519,2017,10
Mazda,3580,2017,10
Jaguar,221,2017,10
Alfa Romeo,159,2017,10
Nilsson,25,2017,10
Subaru,1484,2017,10
Land Rover,315,2017,10
Morgan,3,2017,10
Maserati,26,2017,10
Ferrari,7,2017,10
Chevrolet,2,2017,10
Aston Martin,9,2017,10
Tesla,6005,2017,11
Smart,125,2017,11
Renault,2986,2017,11
Hyundai,3460,2017,11
Mitsubishi,4433,2017,11
Nissan,6149,2017,11
BMW,11974,2017,11
Volkswagen,21439,2017,11
Kia,4261,2017,11
MINI,872,2017,11
Opel,3590,2017,11
Toyota,16849,2017,11
Volvo,10035,2017,11
Audi,6876,2017,11
Citroen,1920,2017,11
Peugeot,4959,2017,11
Fiat,130,2017,11
Lexus,907,2017,11
Suzuki,3007,2017,11
Dacia,102,2017,11
Ssangyong,46,2017,11
